2023-10-29 02:24:09: [200122][bbbbbbbb][6|2206|2512]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:35:45: [206348][laygiaqq][8|6243|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:35:45: [206345][laygiaqu][8|6243|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:35:45: [206346][laygiaqy][8|6243|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:35:45: [206351][laygiaqw][8|6243|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:35:45: [206349][laygiaqv][8|6210|3509]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:35:45: [206350][laygiaqe][8|6237|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:36:56: [206224][HaoKiemxx][23|4041|2443]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :700| BẠC KHÓA :44188| ĐỒNG  :0| ĐỒNG KHÓA :125
2023-10-29 15:38:09: [200231][KeoMut][55|2795|1307]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :150500| BẠC KHÓA :340189| ĐỒNG  :9700| ĐỒNG KHÓA :9050
2023-10-29 15:38:19: [200039][vodanh][23|6754|3590]  HOẠT LỰC :7500 | TINH LỰC :7500| BẠC :151500| BẠC KHÓA :242367| ĐỒNG  :9400| ĐỒNG KHÓA :8750
2023-10-29 15:42:03: [206356][logirew][8|6230|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:42:03: [206359][logirewu][8|6230|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:42:03: [206361][logirewq][8|6230|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:42:03: [206357][logirewy][8|6230|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:42:03: [206358][logirewb][8|6230|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:42:03: [206362][logirewv][8|6230|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:42:03: [206354][logirewr][8|6230|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:42:03: [206364][logireww][8|6230|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:42:03: [206365][logirewz][8|6230|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:42:03: [206360][logirewt][8|6230|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:42:03: [206355][logirewx][8|6230|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:42:03: [206366][logirewc][8|6230|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:42:03: [206363][logirewe][8|6227|3505]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:42:16: [201284][HPgaumeo][107|4798|2669]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :317389| ĐỒNG  :0| ĐỒNG KHÓA :20
2023-10-29 15:43:05: [206367][NgoKyLong][5|5261|2937]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:43:17: [200195][kenken][5|5630|3243]  HOẠT LỰC :60 | TINH LỰC :12860| BẠC :217100| BẠC KHÓA :69748| ĐỒNG  :14600| ĐỒNG KHÓA :22155
2023-10-29 15:44:07: [206353][kiemtheooo][5|6350|3215]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:45:03: [200347][zZzKirazZz][59|1077|1023]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :229180| ĐỒNG  :0| ĐỒNG KHÓA :5450
2023-10-29 15:46:41: [200108][LongGP][74|3507|1694]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :51044| ĐỒNG  :0| ĐỒNG KHÓA :3600
2023-10-29 15:47:28: [206369][choditcai][5|5247|3387]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :14600| ĐỒNG KHÓA :0
2023-10-29 15:47:57: [200108][LongGP][74|2166|1676]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :51044| ĐỒNG  :0| ĐỒNG KHÓA :3600
2023-10-29 15:49:45: [200214][TrieuTuLong][107|2104|4747]  HOẠT LỰC :7500 | TINH LỰC :7500| BẠC :156000| BẠC KHÓA :385784| ĐỒNG  :9400| ĐỒNG KHÓA :6025
2023-10-29 15:49:52: [200280][Anhkuden][67|9342|1215]  HOẠT LỰC :4995 | TINH LỰC :4995| BẠC :51450| BẠC KHÓA :378197| ĐỒNG  :0| ĐỒNG KHÓA :2185
2023-10-29 15:51:43: [200811][0768593121][5|5961|3669]  HOẠT LỰC :180 | TINH LỰC :180| BẠC :1576800| BẠC KHÓA :1766| ĐỒNG  :100| ĐỒNG KHÓA :67962
2023-10-29 15:53:05: [206233][TigerNau][302|1134|2822]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :64590| ĐỒNG  :0| ĐỒNG KHÓA :4350
2023-10-29 15:55:23: [204974][Zcaychay5][23|7044|5569]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :50000| BẠC KHÓA :128861| ĐỒNG  :0| ĐỒNG KHÓA :3100
2023-10-29 15:55:57: [206368][kiemthoooo][5|6337|3234]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 15:56:07: [206205][kiemthe2][108|1205|2203]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :20310| BẠC KHÓA :44406| ĐỒNG  :0| ĐỒNG KHÓA :175
2023-10-29 15:57:47: [201284][HPgaumeo][108|6112|7059]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :338449| ĐỒNG  :0| ĐỒNG KHÓA :20
2023-10-29 15:59:40: [200214][TrieuTuLong][107|2297|4656]  HOẠT LỰC :7500 | TINH LỰC :7500| BẠC :156000| BẠC KHÓA :488044| ĐỒNG  :9400| ĐỒNG KHÓA :8025
2023-10-29 16:00:13: [202150][aaaaa1][95|670|1915]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :60280| BẠC KHÓA :119446| ĐỒNG  :0| ĐỒNG KHÓA :4000
2023-10-29 16:01:58: [200024][zztapchoizz][72|4796|4257]  HOẠT LỰC :2620 | TINH LỰC :2620| BẠC :98436| BẠC KHÓA :273937| ĐỒNG  :0| ĐỒNG KHÓA :1470
2023-10-29 16:02:53: [200187][Tabitha][343|1046|1023]  HOẠT LỰC :4370 | TINH LỰC :4400| BẠC :43700| BẠC KHÓA :99726| ĐỒNG  :0| ĐỒNG KHÓA :3875
2023-10-29 16:02:53: [200300][ConCuInox][109|7988|3843]  HOẠT LỰC :12500 | TINH LỰC :12500| BẠC :151500| BẠC KHÓA :5276| ĐỒNG  :9200| ĐỒNG KHÓA :14860
2023-10-29 16:02:53: [200045][KingCua][107|2352|4624]  HOẠT LỰC :7500 | TINH LỰC :7500| BẠC :500| BẠC KHÓA :440308| ĐỒNG  :0| ĐỒNG KHÓA :4735
2023-10-29 16:02:53: [200193][SamSon][343|1099|1013]  HOẠT LỰC :4370 | TINH LỰC :4400| BẠC :43700| BẠC KHÓA :245860| ĐỒNG  :0| ĐỒNG KHÓA :4125
2023-10-29 16:02:53: [200163][Pakhia][343|1375|812]  HOẠT LỰC :6870 | TINH LỰC :6900| BẠC :43700| BẠC KHÓA :292290| ĐỒNG  :0| ĐỒNG KHÓA :5225
2023-10-29 16:02:53: [200200][Doline][343|1000|1000]  HOẠT LỰC :4365 | TINH LỰC :4395| BẠC :43650| BẠC KHÓA :102864| ĐỒNG  :0| ĐỒNG KHÓA :4025
2023-10-29 16:02:53: [203158][SatThu1][113|5973|6735]  HOẠT LỰC :500 | TINH LỰC :0| BẠC :0| BẠC KHÓA :69500| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:02:53: [203149][SatThu2][113|6020|6760]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :79100| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:02:53: [203148][SatThu4][113|6101|6708]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :95140| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:02:53: [203157][SatThu3][113|5934|6710]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :72260| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:02:53: [200031][SoryBaby][113|5900|6732]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :206089| ĐỒNG  :0| ĐỒNG KHÓA :2025
2023-10-29 16:02:53: [200275][ILOVEYOUS][86|701|1834]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :281275| ĐỒNG  :0| ĐỒNG KHÓA :4050
2023-10-29 16:02:53: [200214][TrieuTuLong][107|2335|4657]  HOẠT LỰC :7500 | TINH LỰC :7500| BẠC :156000| BẠC KHÓA :488524| ĐỒNG  :9400| ĐỒNG KHÓA :8025
2023-10-29 16:02:53: [206200][vipquas][107|2179|4615]  HOẠT LỰC :7500 | TINH LỰC :7500| BẠC :0| BẠC KHÓA :230260| ĐỒNG  :0| ĐỒNG KHÓA :972
2023-10-29 16:02:53: [203637][Thichduthu][107|4571|6574]  HOẠT LỰC :5060 | TINH LỰC :5060| BẠC :76100| BẠC KHÓA :221483| ĐỒNG  :2000| ĐỒNG KHÓA :4000
2023-10-29 16:02:53: [206261][trieughoigam][110|9954|4122]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :76120| ĐỒNG  :0| ĐỒNG KHÓA :2025
2023-10-29 16:02:53: [203453][aaaaaa6][94|4422|6034]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :47688| BẠC KHÓA :24091| ĐỒNG  :0| ĐỒNG KHÓA :2000
2023-10-29 16:02:53: [206370][Hacker1][5|5196|3190]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:02:53: [205065][Zcaychay6][302|1300|745]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :158444| ĐỒNG  :0| ĐỒNG KHÓA :3100
2023-10-29 16:02:53: [200156][ChienThien][97|1720|4040]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :237319| ĐỒNG  :0| ĐỒNG KHÓA :3800
2023-10-29 16:02:53: [200213][Quinn37][343|1187|842]  HOẠT LỰC :7500 | TINH LỰC :7500| BẠC :201500| BẠC KHÓA :127227| ĐỒNG  :2025| ĐỒNG KHÓA :208
2023-10-29 16:02:53: [200188][Duonghung][75|7010|1729]  HOẠT LỰC :7500 | TINH LỰC :7500| BẠC :161500| BẠC KHÓA :428935| ĐỒNG  :9475| ĐỒNG KHÓA :16275
2023-10-29 16:02:53: [206231][hotbacdiem][110|10120|3995]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :77800| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:02:53: [206230][themmotlan][110|10177|4060]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :78280| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:02:53: [200146][BasDao][97|900|4256]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :343580| ĐỒNG  :0| ĐỒNG KHÓA :3800
2023-10-29 16:02:53: [200151][Richter][97|905|4261]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :228640| ĐỒNG  :0| ĐỒNG KHÓA :3800
2023-10-29 16:02:53: [200041][Junner][94|3197|4812]  HOẠT LỰC :7070 | TINH LỰC :7070| BẠC :1082200| BẠC KHÓA :698494| ĐỒNG  :70700| ĐỒNG KHÓA :100355
2023-10-29 16:02:53: [200153][ThanNo][97|919|4281]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :273632| ĐỒNG  :0| ĐỒNG KHÓA :3800
2023-10-29 16:02:53: [200144][akansi][97|905|4261]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :293260| ĐỒNG  :0| ĐỒNG KHÓA :3800
2023-10-29 16:02:53: [200172][MeiMei][343|1142|857]  HOẠT LỰC :6660 | TINH LỰC :6660| BẠC :41900| BẠC KHÓA :331020| ĐỒNG  :6980| ĐỒNG KHÓA :8675
2023-10-29 16:02:53: [201212][SayThuocLao][72|6868|3027]  HOẠT LỰC :7500 | TINH LỰC :7500| BẠC :151500| BẠC KHÓA :290139| ĐỒNG  :3140| ĐỒNG KHÓA :14650
2023-10-29 16:02:53: [200366][ChoiVoDau][95|3434|704]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :1500| BẠC KHÓA :219288| ĐỒNG  :0| ĐỒNG KHÓA :5725
2023-10-29 16:02:54: [206204][kiemthe1][108|7258|4767]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :700| BẠC KHÓA :47908| ĐỒNG  :0| ĐỒNG KHÓA :250
2023-10-29 16:02:54: [201303][Master][48|7947|2954]  HOẠT LỰC :30000 | TINH LỰC :30000| BẠC :1544200| BẠC KHÓA :1191390| ĐỒNG  :139500| ĐỒNG KHÓA :79500
2023-10-29 16:02:54: [200108][LongGP][66|1210|3628]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :57369| ĐỒNG  :0| ĐỒNG KHÓA :3900
2023-10-29 16:02:54: [200043][QuanDoLa][107|2335|4659]  HOẠT LỰC :45000 | TINH LỰC :45000| BẠC :3750000| BẠC KHÓA :6221047| ĐỒNG  :424870| ĐỒNG KHÓA :1078025
2023-10-29 16:02:54: [200395][HanBaoQuanl][96|7472|6207]  HOẠT LỰC :8060 | TINH LỰC :7560| BẠC :27100| BẠC KHÓA :30127| ĐỒNG  :0| ĐỒNG KHÓA :1230
2023-10-29 16:02:54: [201141][MrCarr][55|1213|3492]  HOẠT LỰC :7335 | TINH LỰC :7335| BẠC :148650| BẠC KHÓA :365321| ĐỒNG  :2400| ĐỒNG KHÓA :1395
2023-10-29 16:02:54: [200347][zZzKirazZz][107|2365|4654]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :229960| ĐỒNG  :0| ĐỒNG KHÓA :5450
2023-10-29 16:02:54: [200255][BaVuongKT][108|8129|3764]  HOẠT LỰC :240 | TINH LỰC :240| BẠC :1237900| BẠC KHÓA :46320| ĐỒNG  :0| ĐỒNG KHÓA :35715
2023-10-29 16:02:54: [200252][DMBaVuong][108|7138|3458]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :41200| BẠC KHÓA :55042| ĐỒNG  :0| ĐỒNG KHÓA :125
2023-10-29 16:02:54: [200463][Sexxxx][5|2051|2064]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :257419| ĐỒNG  :970| ĐỒNG KHÓA :535
2023-10-29 16:02:54: [200280][Anhkuden][3|5100|4220]  HOẠT LỰC :4995 | TINH LỰC :4995| BẠC :51450| BẠC KHÓA :577907| ĐỒNG  :0| ĐỒNG KHÓA :2185
2023-10-29 16:02:54: [206219][DailyHaiHong][5|6564|2902]  HOẠT LỰC :2560 | TINH LỰC :2560| BẠC :20600| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:02:54: [200126][tansat][94|2319|5480]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :44838| BẠC KHÓA :149918| ĐỒNG  :0| ĐỒNG KHÓA :2975
2023-10-29 16:02:54: [204446][BachCongTu][3|3350|3790]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :194690| ĐỒNG  :0| ĐỒNG KHÓA :4000
2023-10-29 16:02:54: [206232][choiemdi][110|10007|4096]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :80200| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:02:54: [200393][caychay][108|5992|7178]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :12214| BẠC KHÓA :365906| ĐỒNG  :0| ĐỒNG KHÓA :3525
2023-10-29 16:02:54: [202498][LionelM10][1|3230|3410]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :143550| ĐỒNG  :0| ĐỒNG KHÓA :3625
2023-10-29 16:02:54: [200033][ILOVEYOU][97|1390|4114]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :119219| ĐỒNG  :0| ĐỒNG KHÓA :5000
2023-10-29 16:02:54: [200039][vodanh][98|6223|4775]  HOẠT LỰC :7500 | TINH LỰC :7500| BẠC :151500| BẠC KHÓA :257652| ĐỒNG  :9400| ĐỒNG KHÓA :8750
2023-10-29 16:02:54: [203327][ThanhThao][111|10885|3802]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :136618| ĐỒNG  :0| ĐỒNG KHÓA :665
2023-10-29 16:02:54: [201224][thienhoanhan][53|1686|5530]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :494| BẠC KHÓA :223177| ĐỒNG  :0| ĐỒNG KHÓA :3525
2023-10-29 16:02:54: [201920][zZzMapKazZz][94|2560|5691]  HOẠT LỰC :27500 | TINH LỰC :27500| BẠC :335870| BẠC KHÓA :404294| ĐỒNG  :10000| ĐỒNG KHÓA :6425
2023-10-29 16:02:54: [201759][longkiem][299|2025|905]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :500| BẠC KHÓA :239528| ĐỒNG  :0| ĐỒNG KHÓA :3377
2023-10-29 16:02:54: [200002][KTHaoKiem][5|5330|4330]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :500| BẠC KHÓA :572218| ĐỒNG  :0| ĐỒNG KHÓA :6000
2023-10-29 16:02:54: [206227][hoplozsuc][95|620|1496]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :76740| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:02:54: [206032][kiemaza][5|4605|4193]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:02:55: [203065][aaaaaaaaa5][94|2345|798]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :33304| BẠC KHÓA :128976| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:02:56: [204149][saaaa7][322|1887|1967]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :167666| ĐỒNG  :0| ĐỒNG KHÓA :4000
2023-10-29 16:02:56: [202150][aaaaa1][95|670|1915]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :60280| BẠC KHÓA :119446| ĐỒNG  :0| ĐỒNG KHÓA :4000
2023-10-29 16:02:56: [200177][Thanhtam][103|3490|4096]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :1251500| BẠC KHÓA :122594| ĐỒNG  :0| ĐỒNG KHÓA :175
2023-10-29 16:02:56: [200195][kenken][5|8055|3329]  HOẠT LỰC :60 | TINH LỰC :12860| BẠC :217100| BẠC KHÓA :28523| ĐỒNG  :22720| ĐỒNG KHÓA :16712
2023-10-29 16:02:57: [202669][s1111111][94|4998|1402]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :6652| BẠC KHÓA :139671| ĐỒNG  :0| ĐỒNG KHÓA :4000
2023-10-29 16:03:00: [202450][aaaaa3][96|7694|2917]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :29271| BẠC KHÓA :23783| ĐỒNG  :0| ĐỒNG KHÓA :1500
2023-10-29 16:13:14: [200771][zzendzz][5|5635|3338]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :48455| ĐỒNG  :0| ĐỒNG KHÓA :2250
2023-10-29 16:14:57: [200129][MrPhongSiiro][94|6440|6006]  HOẠT LỰC :2560 | TINH LỰC :2560| BẠC :127100| BẠC KHÓA :348931| ĐỒNG  :8090| ĐỒNG KHÓA :10
2023-10-29 16:15:10: [200252][DMBaVuong][108|7138|3458]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :41200| BẠC KHÓA :55042| ĐỒNG  :0| ĐỒNG KHÓA :125
2023-10-29 16:15:42: [206028][bachtruong][19|4356|4251]  HOẠT LỰC :0 | TINH LỰC :1500| BẠC :500| BẠC KHÓA :236348| ĐỒNG  :0| ĐỒNG KHÓA :4000
2023-10-29 16:16:31: [206028][bachtruong][52|9687|4899]  HOẠT LỰC :0 | TINH LỰC :1500| BẠC :500| BẠC KHÓA :236348| ĐỒNG  :0| ĐỒNG KHÓA :4000
2023-10-29 16:18:11: [206205][kiemthe2][108|1205|2203]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :20310| BẠC KHÓA :44406| ĐỒNG  :0| ĐỒNG KHÓA :175
2023-10-29 16:19:56: [206371][kiemthe3][5|5090|3270]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :0| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:20:06: [206028][bachtruong][49|3175|752]  HOẠT LỰC :0 | TINH LỰC :1500| BẠC :500| BẠC KHÓA :236708| ĐỒNG  :0| ĐỒNG KHÓA :4000
2023-10-29 16:21:19: [206205][kiemthe2][108|8061|4005]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :20310| BẠC KHÓA :44406| ĐỒNG  :0| ĐỒNG KHÓA :175
2023-10-29 16:21:26: [206372][siconsjs][5|6645|2996]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:21:51: [200175][QuaiKiet][224|8495|5416]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :51766| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:24:23: [206373][LyTieuDao][1|6022|3926]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :0| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:24:45: [200001][<color=#0486dc>[GM]</color> AdminHaoKiem][5|5267|3486]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :2000
2023-10-29 16:25:25: [200347][zZzKirazZz][107|2233|4558]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :1500| BẠC KHÓA :431280| ĐỒNG  :0| ĐỒNG KHÓA :5450
2023-10-29 16:25:44: [206205][kiemthe2][108|8061|4005]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :20310| BẠC KHÓA :44406| ĐỒNG  :0| ĐỒNG KHÓA :175
2023-10-29 16:26:41: [201141][MrCarr][55|3935|1813]  HOẠT LỰC :7335 | TINH LỰC :7335| BẠC :148650| BẠC KHÓA :366241| ĐỒNG  :2400| ĐỒNG KHÓA :1395
2023-10-29 16:28:06: [204149][saaaa7][5|5090|3270]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :167666| ĐỒNG  :0| ĐỒNG KHÓA :4000
2023-10-29 16:31:39: [203453][aaaaaa6][94|4422|6034]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :47688| BẠC KHÓA :24091| ĐỒNG  :0| ĐỒNG KHÓA :2000
2023-10-29 16:31:42: [203065][aaaaaaaaa5][94|2345|798]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :33304| BẠC KHÓA :129816| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 16:31:44: [202450][aaaaa3][96|7678|2884]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :29271| BẠC KHÓA :23783| ĐỒNG  :0| ĐỒNG KHÓA :1500
2023-10-29 16:31:44: [202669][s1111111][96|6919|7663]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :6652| BẠC KHÓA :139776| ĐỒNG  :0| ĐỒNG KHÓA :4000
2023-10-29 16:31:48: [202150][aaaaa1][95|7686|4238]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :60280| BẠC KHÓA :119446| ĐỒNG  :0| ĐỒNG KHÓA :4000
2023-10-29 16:32:19: [200039][vodanh][98|7193|4884]  HOẠT LỰC :7500 | TINH LỰC :7500| BẠC :151500| BẠC KHÓA :257652| ĐỒNG  :9400| ĐỒNG KHÓA :8750
2023-10-29 16:32:50: [206147][AnMauLon][5|4933|3391]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :500| BẠC KHÓA :188068| ĐỒNG  :0| ĐỒNG KHÓA :225
2023-10-29 16:33:29: [200839][ThienThien][48|1447|1478]  HOẠT LỰC :495 | TINH LỰC :500| BẠC :10448| BẠC KHÓA :187969| ĐỒNG  :0| ĐỒNG KHÓA :815
2023-10-29 16:34:06: [206371][kiemthe3][108|1205|2203]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :250730| ĐỒNG  :0| ĐỒNG KHÓA :325
2023-10-29 16:34:26: [201920][zZzMapKazZz][5|5237|2910]  HOẠT LỰC :27500 | TINH LỰC :27500| BẠC :335870| BẠC KHÓA :592039| ĐỒNG  :10000| ĐỒNG KHÓA :6425
